transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
NM_001421162.1	1	2.18456170273042	FALSE	TRUE
NM_001421010.1	1	1	FALSE	FALSE
NM_027918.2	1	1	FALSE	FALSE
XM_030250024.1	1	1	FALSE	FALSE
XM_011248312.4	1	1	FALSE	FALSE
NM_001359472.1	1	1	FALSE	FALSE
XM_006496829.5	1	1	FALSE	FALSE
NM_001408627.1	1	2.39545687229165	FALSE	TRUE
XM_006501193.4	1	1	FALSE	FALSE
NM_001163454.2	1	1	FALSE	FALSE
XM_017313024.3	1	2.46544881592244	FALSE	TRUE
NM_010356.5	1	1	FALSE	FALSE
XM_036164673.1	1	1	FALSE	FALSE
XM_036165452.1	1	1.59486552333676	FALSE	TRUE
NM_011055.2	1	2.66818141450078	FALSE	TRUE
NM_001360210.1	1	1	FALSE	FALSE
XM_030246104.1	1	1	FALSE	FALSE
XM_006530992.4	1	1	FALSE	FALSE
XM_036152251.1	1	3.02008230195793	FALSE	TRUE
NM_001411205.1	1	2.21506538959874	FALSE	TRUE
XM_017318968.1	1	1.77720640451573	FALSE	TRUE
XM_036155560.1	1	1	FALSE	FALSE
XM_017319442.3	1	1	FALSE	FALSE
NM_001012434.3	1	1.77249186783237	FALSE	TRUE
XM_030244340.2	1	2.12177313823948	FALSE	TRUE
XM_006514041.5	1	1	FALSE	FALSE
XM_036157796.1	1	2.57624759097094	FALSE	TRUE
NM_001403305.1	1	2.03579908704831	FALSE	TRUE
NM_001306051.2	1	1	FALSE	FALSE
XM_006511618.5	1	1	FALSE	FALSE
XM_036163007.1	1	1	FALSE	FALSE
XM_006540080.2	1	1	FALSE	FALSE
NM_001163770.2	1	1	FALSE	FALSE
XM_006499290.3	1	1	FALSE	FALSE
NM_001109973.2	1	1	FALSE	FALSE
XM_036155755.1	1	1	FALSE	FALSE
XM_006510136.3	1	1	FALSE	FALSE
XM_036154985.1	1	1	FALSE	FALSE
NM_001403612.1	1	1	FALSE	FALSE
XM_017320320.1	1	2.19097544735924	FALSE	TRUE
XM_006501803.3	1	2.52160842990037	FALSE	TRUE
NM_001146311.3	1	1	FALSE	FALSE
NM_024124.3	1	1.88130212162022	FALSE	TRUE
NM_001305063.1	1	1	FALSE	FALSE
NM_001411772.1	1	2.06828373852033	FALSE	TRUE
NM_001407232.1	1	1	FALSE	FALSE
XM_006502735.3	1	1	FALSE	FALSE
NM_177231.2	1	3.14054132021268	FALSE	TRUE
XM_036161857.1	1	2.18633789950752	FALSE	TRUE
NM_001168672.2	1	1	FALSE	FALSE
NM_001033213.2	1	1	FALSE	FALSE
XM_006532174.4	1	1	FALSE	FALSE
XM_006542771.2	1	1	FALSE	FALSE
NM_001360276.2	1	1.77562152139522	FALSE	TRUE
XM_006496309.5	1	2.06979403615595	FALSE	TRUE
XM_006524248.3	1	1	FALSE	FALSE
XM_011247587.4	1	1	FALSE	FALSE
NM_011836.4	1	1	FALSE	FALSE
XM_017318566.2	1	1	FALSE	FALSE
XM_011245485.2	1	1.83277831854282	FALSE	TRUE
XM_030253166.2	1	1	FALSE	FALSE
NM_009289.3	1	2.73365218347078	FALSE	TRUE
XM_036163170.1	1	1	FALSE	FALSE
NM_001364365.1	1	1	FALSE	FALSE
NM_001276329.1	1	2.6049728116333	FALSE	TRUE
XM_006504519.4	1	1.79209615548923	FALSE	TRUE
NM_023386.5	1	2.19178809437055	FALSE	TRUE
XM_030243776.1	1	1	FALSE	FALSE
NM_001012450.1	1	1	FALSE	FALSE
NM_001419195.1	1	1	FALSE	FALSE
XM_030247662.2	1	1	FALSE	FALSE
XM_006508682.4	1	1.54688068020919	FALSE	TRUE
XM_006532185.5	1	1	FALSE	FALSE
XM_006517339.3	1	1	FALSE	FALSE
XM_017312245.3	1	2.2477874732866	FALSE	TRUE
NM_001404919.1	1	2.0491167060636	FALSE	TRUE
XM_006538662.5	1	1	FALSE	FALSE
XM_006509289.5	1	2.63953657937024	FALSE	TRUE
XM_017313827.3	1	2.78878530835241	FALSE	TRUE
NM_001177467.2	1	1	FALSE	FALSE
NM_028057.3	1	1	FALSE	FALSE
NM_001369060.2	1	2.54202139149484	FALSE	TRUE
XM_011249798.4	1	1	FALSE	FALSE
XM_017313405.3	1	1.51424898751928	FALSE	TRUE
NM_001357098.1	1	2.56685403675037	FALSE	TRUE
XM_011241625.2	1	1	FALSE	FALSE
XM_006516394.2	1	3.0193026514934	FALSE	TRUE
XM_036159130.1	1	1	FALSE	FALSE
XM_006529844.5	1	1	FALSE	FALSE
XM_006534992.4	1	1	FALSE	FALSE
XM_006518994.4	1	1	FALSE	FALSE
NM_001122897.3	1	1.95896889370571	FALSE	TRUE
NM_001403646.1	1	2.56689749595103	FALSE	TRUE
NM_027852.3	1	2.31898332068815	FALSE	TRUE
NM_001403189.1	1	1	FALSE	FALSE
XM_006525906.5	1	1	FALSE	FALSE
XM_036160427.1	1	1	FALSE	FALSE
XM_036162770.1	1	1	FALSE	FALSE
NM_001310627.1	1	1.77540804001721	FALSE	TRUE
XM_017312740.2	1	1	FALSE	FALSE
NM_175631.3	1	1	FALSE	FALSE
XM_036157438.1	1	1	FALSE	FALSE
NM_007543.4	1	1	FALSE	FALSE
NM_001371070.1	1	1	FALSE	FALSE
XM_017318540.2	1	2.04387999557414	FALSE	TRUE
NM_026612.4	1	1.78178904054338	FALSE	TRUE
XM_036165364.1	1	1	FALSE	FALSE
XM_011240060.4	1	1.55713006906259	FALSE	TRUE
NM_001403337.1	1	1	FALSE	FALSE
XM_006500305.5	1	2.69415869628366	FALSE	TRUE
NM_008652.2	1	1	FALSE	FALSE
NM_001146088.1	1	1	FALSE	FALSE
XM_030243439.2	1	1	FALSE	FALSE
NM_001372381.1	1	1	FALSE	FALSE
NM_019505.4	1	1	FALSE	FALSE
NM_001355732.1	1	1	FALSE	FALSE
NM_001290384.2	1	1	FALSE	FALSE
XM_006508294.3	1	1	FALSE	FALSE
NM_001077265.2	1	1	FALSE	FALSE
XM_036164666.1	1	1.77451270465839	FALSE	TRUE
NM_029594.2	1	1.63486962496268	FALSE	TRUE
NM_001410368.1	1	2.23525577783973	FALSE	TRUE
NM_033564.3	1	1	FALSE	FALSE
XM_006511922.3	1	1	FALSE	FALSE
XM_036163392.1	1	1	FALSE	FALSE
XM_017315187.2	1	1	FALSE	FALSE
XM_030241961.1	1	1	FALSE	FALSE
NM_001289719.1	1	1	FALSE	FALSE
NM_001113210.2	1	1.75051099259402	FALSE	TRUE
XM_011244913.4	1	1	FALSE	FALSE
XM_006523613.4	1	1	FALSE	FALSE
XM_036162953.1	1	2.28137948357459	FALSE	TRUE
XM_036163715.1	1	1	FALSE	FALSE
NM_178283.4	1	1	FALSE	FALSE
XM_030249089.2	1	1	FALSE	FALSE
XM_011240560.4	1	1	FALSE	FALSE
XM_036155541.1	1	1	FALSE	FALSE
XM_006535598.4	1	1	FALSE	FALSE
NM_001422806.1	1	1	FALSE	FALSE
XM_011243018.4	1	1	FALSE	FALSE
NM_178619.4	1	1	FALSE	FALSE
XM_011247715.1	1	1	FALSE	FALSE
NM_001199433.2	1	1	FALSE	FALSE
XM_006539526.4	1	1	FALSE	FALSE
XM_006498431.2	1	1	FALSE	FALSE
XM_036153864.1	1	1.9564644739775	FALSE	TRUE
NM_001252562.1	1	1	FALSE	FALSE
XM_036161635.1	1	2.02544371337388	FALSE	TRUE
NM_009769.4	1	1	FALSE	FALSE
XM_030253884.2	1	1.86140820954276	FALSE	TRUE
NM_010554.4	1	1.97437065289001	FALSE	TRUE
XM_017312411.3	1	1.58818994545392	FALSE	TRUE
NM_011680.3	1	1.64470036564581	FALSE	TRUE
XM_006498189.5	1	2.33679233015821	FALSE	TRUE
XM_017319259.3	1	1	FALSE	FALSE
NM_001411608.1	1	1	FALSE	FALSE
NM_175534.3	1	2.48137208572983	FALSE	TRUE
XM_001472000.5	1	1	FALSE	FALSE
NM_001130457.2	1	1	FALSE	FALSE
NM_001410578.1	1	1	FALSE	FALSE
NM_001368800.1	1	1.70077923964084	FALSE	TRUE
XM_030245607.1	1	1	FALSE	FALSE
XM_011247454.3	1	1	FALSE	FALSE
NM_027116.2	1	1	FALSE	FALSE
NM_053094.2	1	1	FALSE	FALSE
XM_036155440.1	1	2.69954725271091	FALSE	TRUE
NM_001134697.1	1	1	FALSE	FALSE
XM_006530241.5	1	1	FALSE	FALSE
NM_013700.3	1	1.86672295928125	FALSE	TRUE
NM_001403916.1	1	2.08561385786873	FALSE	TRUE
XM_006520811.5	1	1.76984852004766	FALSE	TRUE
NM_001201415.2	1	1	FALSE	FALSE
XM_030251176.2	1	1	FALSE	FALSE
XM_006497760.2	1	1	FALSE	FALSE
NM_001426498.1	1	1.87930385608238	FALSE	TRUE
XM_017312905.3	1	1	FALSE	FALSE
NM_001425787.1	1	1	FALSE	FALSE
XM_036160649.1	1	1.45674697659054	FALSE	TRUE
NM_001281803.2	1	1	FALSE	FALSE
XM_006538105.5	1	1	FALSE	FALSE
XM_006512490.5	1	1	FALSE	FALSE
NM_001359270.1	1	2.16107699318756	FALSE	TRUE
XM_036158882.1	1	1.63961137215934	FALSE	TRUE
NM_001426698.1	1	1	FALSE	FALSE
XM_036155361.1	1	1	FALSE	FALSE
NM_001040026.1	1	1	FALSE	FALSE
NM_001418438.1	1	1	FALSE	FALSE
NM_178727.2	1	1	FALSE	FALSE
XM_011239191.2	1	2.37966354928022	FALSE	TRUE
XM_030254438.2	1	1	FALSE	FALSE
XM_006510284.5	1	1	FALSE	FALSE
XM_006539905.3	1	1	FALSE	FALSE
XM_036158501.1	1	1	FALSE	FALSE
NM_026295.3	1	1.48799405710333	FALSE	TRUE
XM_030245423.1	1	2.50199531843587	FALSE	TRUE
NM_001001320.1	1	1	FALSE	FALSE
XM_030254496.2	1	1	FALSE	FALSE
XM_030250147.2	1	2.14380805057898	FALSE	TRUE
XM_036162595.1	1	1.83531848358089	FALSE	TRUE
NM_001413511.1	1	1	FALSE	FALSE
NM_001419094.1	1	1	FALSE	FALSE
NM_001285497.2	1	1	FALSE	FALSE
XM_036156030.1	1	1.49245185886064	FALSE	TRUE
XM_036156498.1	1	1	FALSE	FALSE
NM_028430.2	1	1	FALSE	FALSE
XM_017319571.3	1	1	FALSE	FALSE
NM_001357137.1	1	1.76901199260121	FALSE	TRUE
XM_036165839.1	1	1	FALSE	FALSE
NM_001393523.1	1	1	FALSE	FALSE
XM_011239324.3	1	1	FALSE	FALSE
NM_028770.3	1	2.71068846821278	FALSE	TRUE
NM_007608.2	1	1.83130995076082	FALSE	TRUE
NM_146137.4	1	1	FALSE	FALSE
NM_145633.3	1	1	FALSE	FALSE
XM_017321581.2	1	1.82249878279813	FALSE	TRUE
NM_009356.2	1	1	FALSE	FALSE
XM_006508044.4	1	1	FALSE	FALSE
NM_001411378.1	1	1	FALSE	FALSE
NM_001370773.1	1	1	FALSE	FALSE
XM_006540909.1	1	1	FALSE	FALSE
NM_001373992.1	1	1	FALSE	FALSE
NM_001145957.1	1	3.23608296894084	FALSE	TRUE
XM_030248769.2	1	2.18146236547904	FALSE	TRUE
NM_009468.6	1	1	FALSE	FALSE
NM_001369164.1	1	2.46103598024853	FALSE	TRUE
NM_001421716.1	1	1	FALSE	FALSE
NM_001291893.2	1	1	FALSE	FALSE
NM_001161410.2	1	1.80189375633912	FALSE	TRUE
XM_030250679.1	1	2.01442803101819	FALSE	TRUE
NM_001285990.2	1	1	FALSE	FALSE
XM_006514173.3	1	2.82003410235609	FALSE	TRUE
XM_036165424.1	1	2.17720165556713	FALSE	TRUE
NM_001177427.2	1	1	FALSE	FALSE
XM_017312789.3	1	1	FALSE	FALSE
XM_006532368.5	1	1	FALSE	FALSE
NM_182806.2	1	2.18388024173282	FALSE	TRUE
NM_183150.2	1	1	FALSE	FALSE
NM_001347590.1	1	1	FALSE	FALSE
XM_036153377.1	1	1	FALSE	FALSE
XM_006540126.3	1	1	FALSE	FALSE
NM_172779.5	1	1	FALSE	FALSE
NM_001426206.1	1	1	FALSE	FALSE
XM_017322294.3	1	2.00368031397049	FALSE	TRUE
NM_001167730.1	1	1	FALSE	FALSE
XM_006504368.5	1	2.89141868189146	FALSE	TRUE
XM_006533726.4	1	1	FALSE	FALSE
XM_036153897.1	1	1.98902353858952	FALSE	TRUE
NM_001409263.1	1	1	FALSE	FALSE
XM_036160273.1	1	1	FALSE	FALSE
XM_011243322.3	1	1	FALSE	FALSE
NM_027919.4	1	1	FALSE	FALSE
NM_001411650.1	1	1	FALSE	FALSE
XM_006524773.3	1	1	FALSE	FALSE
NM_022018.4	1	1	FALSE	FALSE
NM_172780.5	1	1.89451155909784	FALSE	TRUE
XM_006498943.3	1	1	FALSE	FALSE
XM_030248436.2	1	1	FALSE	FALSE
XM_006503140.4	1	1	FALSE	FALSE
NM_001243937.1	1	1	FALSE	FALSE
NM_001379495.1	1	1.85653239853416	FALSE	TRUE
XM_036162915.1	1	1	FALSE	FALSE
XM_017314741.2	1	1	FALSE	FALSE
NM_001411962.1	1	1.75740534522031	FALSE	TRUE
NM_010572.2	1	2.47429988302378	FALSE	TRUE
NM_001166542.1	1	1	FALSE	FALSE
NM_009584.5	1	1.97134578952403	FALSE	TRUE
NM_001194921.1	1	2.00741433867496	FALSE	TRUE
XM_011246884.3	1	1	FALSE	FALSE
NM_021349.3	1	1.94096422181603	FALSE	TRUE
NM_198192.3	1	1	FALSE	FALSE
XM_011243382.4	1	2.73628996035369	FALSE	TRUE
XM_030252596.2	1	1.76981586120735	FALSE	TRUE
XM_036163237.1	1	1.87149391302649	FALSE	TRUE
NM_001374653.1	1	1	FALSE	FALSE
NM_145926.3	1	1	FALSE	FALSE
XM_036164865.1	1	1	FALSE	FALSE
XM_006513019.5	1	1.53319112950653	FALSE	TRUE
XM_036162387.1	1	2.30784186603968	FALSE	TRUE
NM_001359173.2	1	1	FALSE	FALSE
NM_001081363.2	1	1	FALSE	FALSE
XM_006506814.3	1	1.65746286244156	FALSE	TRUE
XM_036163248.1	1	1	FALSE	FALSE
NM_001145015.2	1	1.95444314091359	FALSE	TRUE
NM_001357052.1	1	1	FALSE	FALSE
XM_030248972.2	1	2.75541677273396	FALSE	TRUE
XM_036159498.1	1	1	FALSE	FALSE
XM_030249975.2	1	1	FALSE	FALSE
NM_008567.2	1	1.89057662770645	FALSE	TRUE
XM_036165036.1	1	1.71516612370859	FALSE	TRUE
NM_001289598.1	1	1.45002054825072	FALSE	TRUE
XM_017320247.1	1	2.41478589455356	FALSE	TRUE
NM_146144.4	1	1	FALSE	FALSE
XM_011250887.3	1	1	FALSE	FALSE
XM_036166109.1	1	1	FALSE	FALSE
XM_017314595.3	1	1	FALSE	FALSE
NM_001357162.1	1	1	FALSE	FALSE
NM_001170976.2	1	1	FALSE	FALSE
XM_006539200.3	1	1	FALSE	FALSE
XM_006529394.4	1	1	FALSE	FALSE
NM_010146.2	1	2.16999339648744	FALSE	TRUE
NM_019570.4	1	1	FALSE	FALSE
XM_006516544.4	1	1	FALSE	FALSE
NM_001408077.1	1	1	FALSE	FALSE
NM_172736.4	1	1	FALSE	FALSE
NM_001357727.1	1	1	FALSE	FALSE
NM_001406154.1	1	1	FALSE	FALSE
NM_001164362.2	1	2.42906087908738	FALSE	TRUE
NM_026001.3	1	1	FALSE	FALSE
NM_009566.5	1	2.04123241198686	FALSE	TRUE
XM_006505262.4	1	1	FALSE	FALSE
XM_006537594.4	1	1	FALSE	FALSE
NM_001346657.1	1	1.69241887144436	FALSE	TRUE
XM_030242032.1	1	1	FALSE	FALSE
XM_006509094.3	1	1	FALSE	FALSE
XM_030247151.2	1	1	FALSE	FALSE
XM_006531443.5	1	1	FALSE	FALSE
XM_017316400.3	1	1	FALSE	FALSE
XM_011248609.3	1	1.38957771321069	FALSE	TRUE
NM_001404799.1	1	2.06027947775825	FALSE	TRUE
XM_036165480.1	1	1.79727523725403	FALSE	TRUE
NM_001145902.1	1	2.33945800267557	FALSE	TRUE
XM_006502123.5	1	1.78905630271704	FALSE	TRUE
XM_036162079.1	1	1	FALSE	FALSE
NM_133684.4	1	1	FALSE	FALSE
XM_011240177.4	1	1	FALSE	FALSE
XM_036161062.1	1	2.22706446037531	FALSE	TRUE
XM_036153410.1	1	1	FALSE	FALSE
XM_017316704.3	1	1	FALSE	FALSE
XM_006525673.3	1	2.23582632653585	FALSE	TRUE
XM_036163128.1	1	1	FALSE	FALSE
NM_009253.3	1	1	FALSE	FALSE
NM_001404787.1	1	1	FALSE	FALSE
XM_030247259.1	1	1	FALSE	FALSE
NM_001409955.1	1	1	FALSE	FALSE
XM_011241764.2	1	1	FALSE	FALSE
XM_006536139.5	1	1	FALSE	FALSE
XM_006533234.4	1	2.7974769186404	FALSE	TRUE
NM_019735.4	1	2.09251243681306	FALSE	TRUE
XM_011245553.4	1	1	FALSE	FALSE
NM_001293769.1	1	1	FALSE	FALSE
XM_017319853.1	1	1	FALSE	FALSE
XM_006520479.2	1	1	FALSE	FALSE
NM_001039824.3	1	1	FALSE	FALSE
XM_036165173.1	1	1.90093768894173	FALSE	TRUE
NM_001305632.1	1	1	FALSE	FALSE
NM_001368958.1	1	2.05041902738612	FALSE	TRUE
NM_134034.3	1	1	FALSE	FALSE
NM_001276704.1	1	1	FALSE	FALSE
XM_030252342.1	1	1	FALSE	FALSE
NM_019698.2	1	1	FALSE	FALSE
XM_006505025.3	1	1	FALSE	FALSE
NM_008510.3	1	1.91363637229613	FALSE	TRUE
NM_146514.2	1	1	FALSE	FALSE
NM_001311101.2	1	1.53031917180037	FALSE	TRUE
NM_015737.4	1	1	FALSE	FALSE
XM_017320094.3	1	1	FALSE	FALSE
XM_036158090.1	1	1	FALSE	FALSE
XM_017313974.2	1	1.99281054021941	FALSE	TRUE
XM_030245678.2	1	1.7937315330544	FALSE	TRUE
NM_001081349.2	1	1	FALSE	FALSE
XM_030247808.2	1	1	FALSE	FALSE
NM_030082.4	1	1	FALSE	FALSE
XM_006505632.1	1	1.38097581842185	FALSE	TRUE
XM_036160539.1	1	3.16692972961072	FALSE	TRUE
NM_001421281.1	1	1.7288434418954	FALSE	TRUE
XM_011243992.4	1	1.95842807509182	FALSE	TRUE
NM_009861.4	1	1	FALSE	FALSE
XM_011248532.4	1	1	FALSE	FALSE
XM_011239529.3	1	2.39967216726591	FALSE	TRUE
NM_001410222.1	1	2.31899458897555	FALSE	TRUE
XM_011245816.3	1	1.24980692995294	FALSE	TRUE
NM_001362870.1	1	1.81890803971673	FALSE	TRUE
NM_001310143.2	1	1.86497625233161	FALSE	TRUE
XM_006511463.4	1	1.70185441046099	FALSE	TRUE
XM_006520282.3	1	2.82830954489213	FALSE	TRUE
NM_026262.2	1	1	FALSE	FALSE
NM_181345.4	1	1.65008769500066	FALSE	TRUE
XM_036158176.1	1	1	FALSE	FALSE
NM_133889.2	1	2.61828812137285	FALSE	TRUE
NM_001160135.2	1	1.61605564739475	FALSE	TRUE
NM_011868.3	1	1	FALSE	FALSE
XM_036162046.1	1	1	FALSE	FALSE
XM_017321861.2	1	1	FALSE	FALSE
NM_001359281.2	1	1.63560519205609	FALSE	TRUE
XM_011245128.3	1	1	FALSE	FALSE
NM_001378955.1	1	2.37170672611926	FALSE	TRUE
NM_001363216.1	1	2.46141179422169	FALSE	TRUE
NM_001404531.1	1	1.6785584082142	FALSE	TRUE
XM_011248039.3	1	1.62368759308161	FALSE	TRUE
NM_001356422.2	1	1	FALSE	FALSE
XM_036155287.1	1	1.51678554802761	FALSE	TRUE
NM_133698.2	1	1	FALSE	FALSE
XM_006505109.3	1	1	FALSE	FALSE
XM_030248005.2	1	2.39015172131936	FALSE	TRUE
XM_030250667.2	1	2.58743666590703	FALSE	TRUE
XM_006534212.5	1	1	FALSE	FALSE
NM_011849.3	1	2.36393833023275	FALSE	TRUE
XM_006505493.3	1	1	FALSE	FALSE
XM_011241458.3	1	1	FALSE	FALSE
NM_139229.4	1	1	FALSE	FALSE
NM_001420120.1	1	2.91048732131518	FALSE	TRUE
XM_036159673.1	1	1	FALSE	FALSE
XM_006501898.3	1	1.61291108882654	FALSE	TRUE
XM_036158465.1	1	1	FALSE	FALSE
NM_023547.2	1	1.49208831594336	FALSE	TRUE
XM_006524458.3	1	1	FALSE	FALSE
NM_001417401.1	1	1	FALSE	FALSE
NM_001408016.1	1	1	FALSE	FALSE
XM_030242976.2	1	1	FALSE	FALSE
XM_011246667.4	1	1	FALSE	FALSE
NM_001253716.1	1	1.87241933379567	FALSE	TRUE
NM_001417099.1	1	1	FALSE	FALSE
NM_001013786.4	1	1	FALSE	FALSE
NM_008754.2	1	1.67112546043313	FALSE	TRUE
XM_030245870.2	1	2.85853930079231	FALSE	TRUE
NM_001418706.1	1	2.00012393429264	FALSE	TRUE
XM_011245124.2	1	1	FALSE	FALSE
XM_006534357.3	1	1	FALSE	FALSE
XM_036161954.1	1	1	FALSE	FALSE
NM_001420860.1	1	1.97125927249293	FALSE	TRUE
NM_138719.5	1	1	FALSE	FALSE
NM_153528.3	1	1	FALSE	FALSE
NM_011243.2	1	1	FALSE	FALSE
NM_008858.4	1	1.9591556915281	FALSE	TRUE
NM_001409816.1	1	1	FALSE	FALSE
XM_006509179.5	1	2.08416865840983	FALSE	TRUE
XM_030242905.2	1	1	FALSE	FALSE
NM_001110133.2	1	1	FALSE	FALSE
XM_030243156.2	1	1	FALSE	FALSE
NM_001373939.1	1	2.05029293088907	FALSE	TRUE
XM_036160831.1	1	1	FALSE	FALSE
XM_006513833.4	1	2.7815012131475	FALSE	TRUE
XM_036163952.1	1	1	FALSE	FALSE
XM_006523208.3	1	1.38941181907454	FALSE	TRUE
XM_006521205.3	1	1	FALSE	FALSE
XM_036163770.1	1	1	FALSE	FALSE
XM_017322235.3	1	1.61269737996247	FALSE	TRUE
XM_036153266.1	1	1	FALSE	FALSE
NM_001408666.1	1	1	FALSE	FALSE
XM_036166177.1	1	2.82977115396005	FALSE	TRUE
NM_015730.6	1	1	FALSE	FALSE
NM_001409757.1	1	1.90258296884303	FALSE	TRUE
XM_036156158.1	1	1	FALSE	FALSE
XM_030253501.2	1	1	FALSE	FALSE
NM_001374637.1	1	1	FALSE	FALSE
NM_001403554.1	1	2.24864382884755	FALSE	TRUE
XM_036160599.1	1	1.74905161480543	FALSE	TRUE
XM_030242673.2	1	2.14125582083694	FALSE	TRUE
NM_001407600.1	1	1	FALSE	FALSE
XM_011242414.3	1	1	FALSE	FALSE
XM_030251261.1	1	1	FALSE	FALSE
NM_009003.5	1	1.67450927849374	FALSE	TRUE
NM_001168624.1	1	1	FALSE	FALSE
XM_030247889.2	1	1	FALSE	FALSE
NM_001411641.1	1	1	FALSE	FALSE
NM_001409205.1	1	2.13076294997494	FALSE	TRUE
XM_006529730.3	1	1	FALSE	FALSE
NM_001420881.1	1	1	FALSE	FALSE
NM_001290291.1	1	2.10691219358319	FALSE	TRUE
NM_001378965.1	1	1	FALSE	FALSE
NM_013860.3	1	1	FALSE	FALSE
NM_001417621.1	1	2.19517564939771	FALSE	TRUE
XM_017315208.3	1	1	FALSE	FALSE
XM_030250306.2	1	2.95696484391206	FALSE	TRUE
NM_010687.3	1	1	FALSE	FALSE
NM_011408.1	1	1	FALSE	FALSE
XM_030245422.1	1	1	FALSE	FALSE
XM_036163216.1	1	1.60085443377635	FALSE	TRUE
XM_030249310.2	1	1.94851553172781	FALSE	TRUE
NM_177320.2	1	1.88048621076431	FALSE	TRUE
XM_030254839.2	1	1	FALSE	FALSE
NM_001080742.2	1	1	FALSE	FALSE
XM_006532789.1	1	1	FALSE	FALSE
XM_036158124.1	1	1.58002993001701	FALSE	TRUE
NM_001417739.1	1	2.49593239372542	FALSE	TRUE
NM_001384087.1	1	1	FALSE	FALSE
XM_011238574.3	1	1	FALSE	FALSE
NM_177472.5	1	1	FALSE	FALSE
NM_001404804.1	1	1	FALSE	FALSE
NM_031185.3	1	1	FALSE	FALSE
XM_030254234.2	1	1	FALSE	FALSE
XM_011246858.4	1	1.15823339252465	FALSE	TRUE
XM_006510776.5	1	1	FALSE	FALSE
NM_175660.4	1	1	FALSE	FALSE
NM_001326586.1	1	1	FALSE	FALSE
NM_001358618.1	1	1	FALSE	FALSE
NM_001421465.1	1	1	FALSE	FALSE
XM_011243410.4	1	1	FALSE	FALSE
XM_006522682.3	1	2.00509090296512	FALSE	TRUE
NM_001290711.1	1	1	FALSE	FALSE
NM_001359854.1	1	1.80759385287141	FALSE	TRUE
XM_006497542.5	1	1.88270662286999	FALSE	TRUE
XM_006520227.2	1	2.03306637374395	FALSE	TRUE
NM_001410013.1	1	1	FALSE	FALSE
NM_001080387.2	1	1	FALSE	FALSE
XM_030251409.2	1	1	FALSE	FALSE
NM_001420352.1	1	1	FALSE	FALSE
XM_006496455.4	1	2.31919740003258	FALSE	TRUE
NM_020262.4	1	1	FALSE	FALSE
XM_030245674.2	1	1	FALSE	FALSE
XM_030245814.1	1	1	FALSE	FALSE
XM_030250870.2	1	3.11126064465764	FALSE	TRUE
XM_036153549.1	1	1.96923667280546	FALSE	TRUE
XM_036162305.1	1	1	FALSE	FALSE
NM_025580.2	1	1	FALSE	FALSE
XM_036155848.1	1	1	FALSE	FALSE
NM_001417266.1	1	1	FALSE	FALSE
NM_198931.3	1	1	FALSE	FALSE
XM_036162535.1	1	2.1702063281573	FALSE	TRUE
XM_036165739.1	1	1	FALSE	FALSE
NM_001403565.1	1	2.11020402256785	FALSE	TRUE
XM_006535278.4	1	2.39648491406584	FALSE	TRUE
XM_006529914.3	1	1	FALSE	FALSE
NM_001421729.1	1	2.23482661363856	FALSE	TRUE
XM_030255477.2	1	1	FALSE	FALSE
XM_036155113.1	1	2.30889605962312	FALSE	TRUE
XM_017312844.3	1	1	FALSE	FALSE
XM_011249316.4	1	1	FALSE	FALSE
NM_134094.4	1	1	FALSE	FALSE
XM_030243680.1	1	1	FALSE	FALSE
XM_006522396.4	1	1.41044594746912	FALSE	TRUE
XM_030249088.1	1	1	FALSE	FALSE
XM_006525055.5	1	1	FALSE	FALSE
XM_030253421.2	1	1	FALSE	FALSE
NM_146972.2	1	1.56446708103291	FALSE	TRUE
XM_030245794.2	1	1.32622716280896	FALSE	TRUE
XM_017313400.3	1	1	FALSE	FALSE
NM_001077507.2	1	1.79599078680133	FALSE	TRUE
XM_036158422.1	1	2.15891357957716	FALSE	TRUE
XM_011245881.2	1	1	FALSE	FALSE
NM_001361958.1	1	1.73459637042385	FALSE	TRUE
NM_001362013.1	1	1	FALSE	FALSE
NM_001408587.1	1	2.23695384988112	FALSE	TRUE
XM_036153078.1	1	1	FALSE	FALSE
NM_001364088.1	1	1	FALSE	FALSE
XM_006541499.5	1	1.51442282574054	FALSE	TRUE
XM_006539839.5	1	1	FALSE	FALSE
NM_001358885.2	1	1	FALSE	FALSE
NM_001420794.1	1	1.7360410846591	FALSE	TRUE
XM_036159011.1	1	1	FALSE	FALSE
XM_006516375.5	1	1	FALSE	FALSE
XM_017319791.1	1	1	FALSE	FALSE
XM_036164434.1	1	1	FALSE	FALSE
XM_017315578.2	1	1	FALSE	FALSE
NM_026688.3	1	2.64529710685789	FALSE	TRUE
XM_030245423.1	1	1.47198181019999	FALSE	TRUE
XM_006514660.1	1	1.91264843580223	FALSE	TRUE
NM_001406179.1	1	2.39397780628268	FALSE	TRUE
XM_030245742.2	1	1	FALSE	FALSE
XM_487135.7	1	1	FALSE	FALSE
NM_001413449.1	1	1	FALSE	FALSE
XM_030245061.1	1	1	FALSE	FALSE
NM_139061.5	1	1	FALSE	FALSE
NM_001420195.1	1	2.07828911189959	FALSE	TRUE
NM_001355736.1	1	1	FALSE	FALSE
NM_001418490.1	1	1	FALSE	FALSE
NM_028455.4	1	1.97502527470152	FALSE	TRUE
XM_006506766.5	1	1	FALSE	FALSE
